SMILES,bod_class,exactmw,lipinskiHBA,lipinskiHBD,NumRotatableBonds,NumHBD,NumHBA,NumHeteroatoms,NumAmideBonds,FractionCSP3,NumRings,NumAromaticRings,NumAliphaticRings,NumSaturatedRings,NumHeterocycles,NumAromaticHeterocycles,NumSaturatedHeterocycles,NumAliphaticHeterocycles,NumSpiroAtoms,NumBridgeheadAtoms,NumAtomStereoCenters,NumUnspecifiedAtomStereoCenters,labuteASA,tpsa,CrippenClogP,CrippenMR,Chi0v,Chi1v,Chi2v,Chi3v,Chi4v,Chi0n,Chi1n,Chi2n,Chi3n,Chi4n,HallKierAlpha,Kappa1,Kappa2,Kappa3,SlogP_VSA1,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SMR_VSA1,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SMR_VSA10,PEOE_VSA1,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,EState_VSA1,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,EState_VSA10,EState_VSA11,VSA_EState1,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,VSA_EState10,VSA_EState11,MQN1,MQN2,MQN3,MQN4,MQN5,MQN6,MQN7,MQN8,MQN9,MQN10,MQN11,MQN12,MQN13,MQN14,MQN15,MQN16,MQN17,MQN18,MQN19,MQN20,MQN21,MQN22,MQN23,MQN24,MQN25,MQN26,MQN27,MQN28,MQN29,MQN30,MQN31,MQN32,MQN33,MQN34,MQN35,MQN36,MQN37,MQN38,MQN39,MQN40,MQN41,MQN42
Cc1cc(C)c(O)c(c1)C(C)(C)C,1,178.135765196,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.41528955807262,20.23,3.306540000000002,56.28080000000004,9.10191413387921,4.628307336129231,4.727986704688117,2.252840531880687,1.5316937157273254,9.10191413387921,4.628307336129231,4.727986704688117,2.252840531880687,1.5316937157273254,-0.98,10.103194675540763,3.0584121645155187,2.029220523972004,0.0,5.106527394840706,5.41499046939678,13.847474399381248,37.46156607416286,12.13273413692322,0.0,0.0,0.0,0.0,5.749511833283905,0.0,5.106527394840706,0.0,0.0,0.0,40.0336764678499,0.0,28.823088612014207,0.0,5.749511833283905,0.0,5.106527394840706,0.0,0.0,0.0,0.0,38.46739722769209,30.38936785217202,0.0,0.0,5.749511833283905,0.0,0.0,0.0,0.0,0.0,5.41499046939678,5.749511833283905,11.126902983393991,5.563451491696996,0.0,12.990104268152233,33.761315867224106,0.0,5.106527394840706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.916666666666668,0.0,0.0,12,0,0,0,0,0,0,0,0,1,0,13,7,0,0,3,3,0,0,2,1,1,1,0,0,6,0,0,1,2,4,0,0,0,0,1,0,0,0,0,0,0
Clc1c(Cl)c(C#N)c(Cl)c(C#N)c1Cl,0,263.88155872,2.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.1595116187543,47.58,4.043560000000001,55.912000000000006,9.430000867110643,4.715000433555321,3.741393635805343,3.1923040691486446,1.8999259193287028,6.406285083036825,3.2031425415184125,2.2295357437684333,1.486982078692391,0.8298680485500368,-0.6400000000000001,11.434850299401196,4.255635544020216,1.6287921069730855,0.0,0.0,0.0,22.66222573506152,11.126902983393991,0.0,20.090533254965305,0.0,0.0,0.0,0.0,46.40375956093006,0.0,10.523783109476973,0.0,0.0,0.0,0.0,31.217436238359298,0.0,12.138442625584547,46.40375956093006,0.0,0.0,0.0,10.523783109476973,0.0,46.40375956093006,0.0,0.0,31.217436238359298,12.138442625584547,0.0,0.0,0.0,0.0,0.0,31.217436238359298,0.0,0.0,0.0,12.138442625584547,0.0,0.0,56.92754267040704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.63246787603931,22.811976568405136,0.0,8,0,4,0,0,0,0,2,0,0,0,14,6,0,2,3,3,0,0,2,2,0,0,0,0,6,2,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0
CCNc1nc(Cl)nc(NC(C)C)n1,1,215.09377312799998,5.0,2.0,4.0,2.0,5.0,6.0,0.0,0.625,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,88.3180482284173,62.730000000000004,1.7770999999999997,57.75940000000002,9.25999125590373,4.912623340767602,3.4190845365286058,1.529818231941984,1.0701148058523666,8.504062309885276,4.534658867758374,3.0810228346371993,1.3607873809962805,0.9100064857776695,-1.1,10.977519379844964,4.95024333881867,3.3341936893355397,10.633577208012662,27.53853279790216,0.0,0.0,20.771211599071872,0.0,5.283586320044258,0.0,0.0,11.896678561972989,0.0,11.600939890232516,0.0,0.0,14.951935562841626,0.0,26.813052428219834,17.178333613925236,5.283586320044258,0.0,0.0,23.497618452205504,10.633577208012662,0.0,0.0,14.951935562841626,0.0,0.0,32.372151489304386,12.586597235060536,0.0,0.0,0.0,17.180264882017248,0.0,0.0,0.0,11.325427149192219,11.896678561972989,6.544756405912575,0.0,0.0,20.771211599071872,25.585512770854287,11.600939890232516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.217476694381453,5.726967750062987,0.0,8,0,1,0,0,0,0,2,3,0,0,14,8,0,0,3,3,0,4,5,5,2,2,0,0,4,3,1,0,3,3,0,0,0,0,1,0,0,0,0,0,0
O(c1ccccc1)c2nc(Oc3ccccc3)nc(Oc4ccccc4)n2,0,357.1113413400001,6.0,0.0,6.0,0.0,6.0,6.0,0.0,0.0,4.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,155.6022653690492,66.36,5.2485000000000035,99.37500000000001,14.226639695735855,8.298436465460341,5.428476560733459,3.430891443608222,2.239226459985435,14.226639695735855,8.298436465460341,5.428476560733459,3.430891443608222,2.239226459985435,-3.9299999999999993,16.533705532109487,7.966358978649487,4.577316860684692,14.210588861400147,14.951935562841626,0.0,0.0,0.0,90.99550602692418,0.0,0.0,0.0,0.0,35.27993001861223,0.0,14.210588861400147,0.0,14.951935562841626,0.0,0.0,0.0,90.99550602692418,0.0,35.27993001861223,0.0,14.210588861400147,0.0,0.0,0.0,14.951935562841626,54.59730361615449,36.39820241076966,0.0,0.0,17.248535499851716,0.0,0.0,0.0,18.031394518760507,0.0,18.031394518760507,17.248535499851716,0.0,0.0,36.39820241076966,54.59730361615449,14.951935562841626,14.210588861400147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.49999999999999,0.0,0.0,21,0,0,0,0,0,0,0,3,3,0,27,6,0,0,12,12,0,6,9,6,0,0,0,0,0,3,0,0,18,6,0,0,0,0,4,0,0,0,0,0,0
Clc1c(Cl)c(Cl)c(C#N)c(C#N)c1Cl,1,263.88155872,2.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.1595116187543,47.58,4.04356,55.912,9.430000867110643,4.715000433555322,3.741393635805343,3.2927592858202956,1.7788268722210943,6.406285083036825,3.203142541518412,2.2295357437684333,1.4907052461543702,0.8416504515201162,-0.6400000000000001,11.434850299401196,4.255635544020216,1.6287921069730855,0.0,0.0,0.0,22.66222573506152,11.126902983393991,0.0,20.090533254965305,0.0,0.0,0.0,0.0,46.40375956093006,0.0,10.523783109476973,0.0,0.0,0.0,0.0,31.217436238359294,0.0,12.138442625584547,46.40375956093006,0.0,0.0,0.0,10.523783109476973,0.0,46.40375956093006,0.0,0.0,31.217436238359294,12.138442625584547,0.0,0.0,0.0,0.0,0.0,31.217436238359294,0.0,0.0,0.0,12.138442625584547,0.0,0.0,56.92754267040703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.658795036533135,22.785649407911308,0.0,8,0,4,0,0,0,0,2,0,0,0,14,6,0,2,3,3,0,0,2,2,0,0,0,0,6,2,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0
CC(=C)C(=O)OCC(C)(C)COC(=O)C(C)=C,1,240.13615912,4.0,0.0,6.0,0.0,4.0,4.0,0.0,0.5384615384615384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.28948499532162,52.6,2.2512,65.32700000000004,10.961420286601642,5.308060412490447,4.877138960473072,1.8849241042728044,0.8098978625384,10.961420286601642,5.308060412490447,4.877138960473072,1.8849241042728044,0.8098978625384,-1.58,15.420000000000002,6.228146456250281,6.555852900296022,0.0,25.152374504929533,19.06280027574374,5.41499046939678,27.694948798762496,24.30408042733553,0.0,0.0,0.0,0.0,0.0,0.0,19.06280027574374,0.0,0.0,5.41499046939678,27.694948798762496,13.213763929025836,24.30408042733553,0.0,0.0,11.938610575903699,9.473725907600098,0.0,9.589074368143644,0.0,0.0,27.005345766578245,13.847474399381248,16.561199529535315,13.213763929025836,0.0,0.0,0.0,0.0,11.938610575903699,17.35360104530048,13.213763929025836,11.146209060138535,0.0,0.0,13.847474399381248,13.847474399381248,13.157871367196995,9.473725907600098,9.589074368143644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.916666666666664,0.0,0.0,13,0,0,0,0,0,0,0,0,4,0,17,12,4,0,0,0,0,6,8,4,0,0,0,0,8,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Cc1ccc(O)cc1[N+]([O-])=O,0,153.042593084,4.0,1.0,1.0,1.0,3.0,4.0,0.0,0.14285714285714285,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.243554708589386,63.37,1.6088200000000001,39.49820000000002,5.94297457949652,3.0503958388826544,2.2278993550678123,1.3894159095028744,0.7944818060887826,5.94297457949652,3.0503958388826544,2.2278993550678123,1.3894159095028744,0.7944818060887826,-1.5799999999999998,7.52615711252654,2.5740375043587767,1.4595312570970036,0.0,10.029838443658377,0.0,17.038055468456196,5.563451491696996,18.19910120538483,0.0,0.0,0.0,5.687386274683562,5.749511833283905,0.0,10.029838443658377,0.0,0.0,0.0,6.923737199690624,0.0,33.8768709658474,0.0,5.749511833283905,5.687386274683562,5.106527394840706,10.114318268765572,0.0,0.0,0.0,0.0,19.056471336613843,5.563451491696996,10.989678117279281,5.749511833283905,0.0,0.0,5.687386274683562,0.0,4.923311048817671,11.436898107967467,5.563451491696996,6.06636706846161,12.13273413692322,6.923737199690624,0.0,0.0,5.106527394840706,10.114318268765572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,7,0,0,0,0,0,0,1,0,3,0,11,4,1,0,3,3,0,1,8,4,1,1,1,1,4,0,1,0,3,3,0,0,0,0,1,0,0,0,0,0,0
CCC(C)(C)c1ccccc1,1,148.125200512,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.45454545454545453,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.25611369148,0.0,3.374200000000002,49.75900000000004,7.593858127134679,4.221343774302781,3.603462270860897,2.439146959253381,1.093461461315697,7.593858127134679,4.221343774302781,3.603462270860897,2.439146959253381,1.093461461315697,-0.78,8.31784735812133,3.080884117573751,1.8268530577554927,0.0,0.0,5.41499046939678,0.0,32.75548471369488,30.33183534230805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.60702369139466,0.0,35.89528683400505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.10304694137992,17.399263584019785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.41499046939678,0.0,11.984273114623004,0.0,0.0,51.10304694137992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.416666666666668,0.0,0.0,11,0,0,0,0,0,0,0,0,0,0,11,5,0,0,3,3,0,2,0,0,0,0,0,0,3,1,0,1,5,1,0,0,0,0,1,0,0,0,0,0,0
Oc1c(Cl)cc(Cl)c2ccccc12,0,211.979570172,1.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.51383385719154,20.23,3.8522000000000007,55.63280000000001,8.101751779503452,4.512200755156913,3.548803661846727,2.5199805766901657,1.824554994089315,6.589893887466543,3.7562718091384584,2.7344034083655147,1.9191560793587115,1.2838946869976802,-0.92,8.668240795294073,3.0924599501601997,1.3430626858368777,0.0,5.106527394840706,0.0,0.0,0.0,30.33183534230805,10.045266627482652,10.772448428929591,0.0,0.0,5.749511833283905,23.20187978046503,5.106527394840706,0.0,0.0,0.0,0.0,0.0,40.3771019697907,0.0,5.749511833283905,33.97432820939462,5.106527394840706,0.0,0.0,0.0,0.0,47.46734805431147,6.06636706846161,10.772448428929591,10.045266627482652,5.749511833283905,0.0,0.0,0.0,0.0,0.0,10.772145147025231,10.408857528206122,5.386224214464796,0.0,12.13273413692322,18.19910120538483,0.0,23.20187978046503,5.106527394840706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.85833585285967,11.697219702695891,0.0,10,0,2,0,0,0,0,0,0,1,0,13,3,0,0,6,5,0,0,2,1,1,1,0,0,3,0,0,0,5,5,0,0,0,0,2,0,0,0,0,2,1
Clc1c(Cl)c(Cl)c(c(Cl)c1Cl)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl,1,493.6885268,0.0,0.0,1.0,0.0,0.0,10.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.52115959437774,0.0,9.887599999999999,101.978,17.33893419027682,8.91946709513841,7.669467095138411,7.223108828511613,4.303501123769647,9.77964473009227,5.139822365046135,3.8898223650461348,2.6696077047419675,1.6487860888755979,1.3399999999999999,19.66192528605641,7.296647595353457,3.1030608322441124,0.0,0.0,0.0,0.0,0.0,0.0,50.226333137413256,11.126902983393991,0.0,0.0,0.0,116.00939890232513,0.0,0.0,0.0,0.0,0.0,0.0,50.226333137413256,0.0,11.126902983393991,116.00939890232513,0.0,0.0,0.0,0.0,0.0,116.00939890232513,0.0,11.126902983393991,50.226333137413256,0.0,0.0,0.0,0.0,0.0,0.0,61.35323612080724,0.0,0.0,0.0,0.0,0.0,0.0,116.00939890232513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25269197390891174,60.858419137202205,0.0,12,0,10,0,0,0,0,0,0,0,0,22,11,0,0,6,6,0,1,0,0,0,0,0,0,10,0,0,0,0,12,0,0,0,0,2,0,0,0,0,0,0
CC(C)c1cccc(C(C)C)c1O,0,178.135765196,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.41528955807262,20.23,3.6390000000000025,56.28480000000004,8.83396494144809,4.854375079554401,4.094474900094651,2.3424578063246844,1.511758481460236,8.83396494144809,4.854375079554401,4.094474900094651,2.3424578063246844,1.511758481460236,-0.98,10.103194675540763,3.8194244691736134,2.029220523972004,0.0,5.106527394840706,0.0,0.0,50.65766387447927,18.19910120538483,0.0,0.0,0.0,0.0,5.749511833283905,0.0,5.106527394840706,0.0,0.0,0.0,39.53076089108528,0.0,29.32600418877882,0.0,5.749511833283905,0.0,5.106527394840706,0.0,0.0,0.0,0.0,45.89405000414732,22.96271507571678,0.0,0.0,5.749511833283905,0.0,0.0,0.0,0.0,0.0,0.0,17.58532392560669,11.126902983393991,0.0,0.0,18.19910120538483,27.694948798762496,0.0,5.106527394840706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.666666666666668,0.0,0.0,12,0,0,0,0,0,0,0,0,1,0,13,7,0,0,3,3,0,2,2,1,1,1,0,0,5,0,2,0,3,3,0,0,0,0,1,0,0,0,0,0,0
CCCCCCCCCCCCCCCCCCOC(=O)CCc1cc(c(O)c(c1)C(C)(C)C)C(C)(C)C,1,530.469895844,3.0,1.0,20.0,1.0,3.0,3.0,0.0,0.8,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,236.08402551874536,46.53,10.724499999999992,164.33279999999965,26.353439557351344,15.989444323560999,13.563318198021536,7.664471709372059,5.136753669779117,26.353439557351344,15.989444323560999,13.563318198021536,7.664471709372059,5.136753669779117,-1.5099999999999998,34.51740476842971,18.719232952191152,15.17444263057058,0.0,17.682714647305474,26.78220269959144,0.0,174.31048246266764,12.13273413692322,0.0,0.0,0.0,0.0,5.749511833283905,0.0,14.637927532712576,0.0,0.0,0.0,174.8709305492962,6.606881964512918,28.823088612014207,0.0,5.749511833283905,5.969305287951849,9.843390348640755,4.794537184071822,0.0,0.0,0.0,156.91121887864782,40.36197865973656,6.4208216229260096,6.606881964512918,5.749511833283905,0.0,0.0,0.0,5.969305287951849,0.0,16.79928622674541,25.198037043648842,29.531997720943004,89.89150272096417,0.0,0.0,60.59889453475758,4.736862953800049,9.901064578912528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.83333333333333,0.0,0.0,35,0,0,0,0,0,0,0,0,3,0,38,31,1,0,3,3,0,20,6,3,1,1,0,0,9,20,1,2,2,4,0,0,0,0,1,0,0,0,0,0,0
CCCCCCCCCCCCCCCCCCOP(OCCCCCCCCCCCCCCCCCC)OCCCCCCCCCCCCCCCCCC,1,838.8270840419999,3.0,0.0,54.0,0.0,3.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,369.18151493462506,27.69,21.0476,263.4139999999988,41.62883149840535,28.630513419859575,19.854990409505255,13.763940007980302,9.537655426222743,40.734404307405434,27.53506830484924,18.633180144763816,12.583761918441459,8.479536698352067,0.31000000000000005,58.31,55.32744896178678,52.44837382922444,0.0,19.820645893538753,13.571241485135452,0.0,328.97064949952016,0.0,0.0,0.0,0.0,0.0,0.0,8.60239248137637,13.571241485135452,0.0,0.0,0.0,328.97064949952016,19.820645893538753,0.0,0.0,0.0,8.60239248137637,13.571241485135452,0.0,0.0,0.0,0.0,309.7081846307422,19.26246486877803,0.0,19.820645893538753,0.0,0.0,0.0,0.0,8.60239248137637,8.60239248137637,0.0,0.0,39.08311076231678,288.9369730316704,0.0,0.0,20.771211599071872,13.571241485135452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.718302540157097,75.355771533917,0.0,0.0,54,0,0,0,0,0,1,0,0,3,0,58,57,0,0,0,0,0,54,6,3,0,0,0,0,3,54,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1OC1CN(CC2CO2)c3ccccc3,1,205.11027872,3.0,0.0,5.0,0.0,3.0,3.0,0.0,0.5,3.0,1.0,2.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,89.5963176280353,28.299999999999997,1.2905999999999995,58.13500000000004,8.633589185501256,5.448493884142724,4.151215696896673,2.774122989805798,1.7626864843393215,8.633589185501256,5.448493884142724,4.151215696896673,2.774122989805798,1.7626864843393215,-1.06,9.18659757654567,3.8323898691134923,2.4898662708704573,4.899909730850478,38.51120951634759,9.473725907600098,0.0,0.0,30.33183534230805,0.0,0.0,0.0,5.687386274683562,0.0,0.0,9.473725907600098,0.0,0.0,0.0,12.207932775496605,31.203186471701464,30.33183534230805,0.0,0.0,5.687386274683562,14.373635638450576,0.0,0.0,0.0,0.0,18.19910120538483,12.13273413692322,18.776899086508713,25.421696704522443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.207932775496605,26.303276740850986,5.687386274683562,0.0,6.06636706846161,29.165378004696915,9.473725907600098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.333333333333325,0.0,0.0,12,0,0,0,0,0,0,1,0,0,2,15,5,0,0,9,3,0,5,5,3,0,0,0,0,0,2,1,0,9,3,0,2,0,0,1,0,0,0,0,0,0
COc1ccc(OC)c(Cl)c1,0,172.029107208,2.0,0.0,2.0,0.0,2.0,3.0,0.0,0.25,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.69164403418561,18.46,2.3571999999999997,44.55600000000002,7.182440807524285,3.5297254526180155,2.407676645676231,1.6543308665674836,1.021763467280264,6.426511861505831,3.151760979608788,2.0004765189356255,1.3589613013504453,0.7740800943107382,-0.8900000000000002,8.20891196834817,3.486219293300076,1.774461159139852,9.473725907600098,14.219595082555067,0.0,0.0,0.0,18.19910120538483,5.022633313741326,0.0,0.0,0.0,11.49902366656781,11.600939890232516,9.473725907600098,0.0,0.0,0.0,0.0,14.219595082555067,23.221734519126155,0.0,11.49902366656781,11.600939890232516,9.473725907600098,0.0,0.0,0.0,0.0,11.600939890232516,12.13273413692322,6.06636706846161,19.242228396296394,11.49902366656781,0.0,0.0,0.0,0.0,0.0,0.0,10.772145147025231,5.749511833283905,0.0,32.418696287939895,0.0,0.0,21.074665797832616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.307824074074073,5.803287037037036,0.0,8,0,1,0,0,0,0,0,0,2,0,11,5,0,0,3,3,0,2,4,2,0,0,0,0,3,2,0,0,3,3,0,0,0,0,1,0,0,0,0,0,0
CCO[P](=S)(Oc1ccc(cc1)[N+]([O-])=O)c2ccccc2,1,323.038115558,5.0,0.0,6.0,0.0,5.0,7.0,0.0,0.14285714285714285,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,127.39170558095353,61.6,3.645100000000002,85.71140000000001,13.049851619140057,8.930145218778026,7.487346599639743,5.7967891809162495,4.224820102279621,11.338927847212414,6.292041393257405,4.093089843052996,2.644607508688066,1.70160310055699,-1.7499999999999996,15.635307117817407,6.804624481165322,3.878388914038529,9.828287057950725,11.530193013330589,16.330603250350464,10.114318268765572,6.923737199690624,54.59730361615449,0.0,0.0,0.0,5.687386274683562,5.749511833283905,6.491672436018892,13.970805372241305,0.0,0.0,0.0,6.923737199690624,6.606881964512918,64.71162188492006,0.0,5.749511833283905,29.29045469558001,9.047494323423635,10.114318268765572,0.0,0.0,0.0,18.19910120538483,42.99606156217571,17.437274033162126,11.530193013330589,5.749511833283905,0.0,0.0,12.179058710702455,0.0,11.414983484836563,5.687386274683562,12.356393797796823,5.304539896238907,24.26546827384644,0.0,37.255572541998674,0.0,20.85435041206228,10.114318268765572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.511251495968759,36.894241333879236,5.566729392374233,0.0,14,0,0,0,0,1,1,1,0,4,0,21,8,2,0,6,6,0,6,10,5,0,0,1,1,4,3,1,1,9,3,0,0,0,0,2,0,0,0,0,0,0
ClCCCCCCCCCl,1,182.062905872,0.0,0.0,7.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.90037828236915,0.0,3.8046000000000033,49.14200000000004,7.9246410875477435,5.103567451474546,3.2552137625873234,2.051783725737273,1.2740534907003878,6.412783195510835,4.034522483824849,2.4992848165688692,1.5172612419124238,0.8960890176911607,0.58,10.58,9.58,8.58,0.0,11.760006889940678,0.0,0.0,38.524929737556064,0.0,0.0,0.0,0.0,0.0,0.0,23.20187978046503,0.0,0.0,0.0,0.0,38.524929737556064,11.760006889940678,0.0,0.0,0.0,23.20187978046503,0.0,0.0,0.0,0.0,23.20187978046503,25.683286491704038,12.841643245852019,11.760006889940678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.760006889940678,38.524929737556064,0.0,0.0,0.0,23.20187978046503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.181212959463622,11.0410092627586,0.0,8,0,2,0,0,0,0,0,0,0,0,10,9,0,0,0,0,0,7,0,0,0,0,0,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CC(C)COc1ccc2ccccc2c1,0,200.120115132,1.0,0.0,3.0,0.0,1.0,1.0,0.0,0.2857142857142857,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.6863813383255,9.23,3.8746000000000027,64.28100000000003,9.234157225167419,5.371132249572071,4.213808027090391,2.304263777458963,1.5200823009906956,9.234157225167419,5.371132249572071,4.213808027090391,2.304263777458963,1.5200823009906956,-1.5,10.032699167657551,4.347468770545694,2.495473064735174,4.736862953800049,6.606881964512918,0.0,5.917906046161393,13.847474399381248,42.46456947923127,0.0,10.772448428929591,0.0,0.0,5.749511833283905,0.0,4.736862953800049,0.0,0.0,5.917906046161393,13.847474399381248,6.606881964512918,42.46456947923127,0.0,5.749511833283905,10.772448428929591,4.736862953800049,0.0,0.0,0.0,0.0,44.179309741689295,28.823088612014207,0.0,6.606881964512918,5.749511833283905,0.0,0.0,0.0,0.0,0.0,0.0,5.917906046161393,12.356393797796823,10.772448428929591,0.0,6.06636706846161,50.245676810150904,4.736862953800049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.333333333333336,0.0,0.0,14,0,0,0,0,0,0,0,0,1,0,15,5,0,0,6,5,0,3,2,1,0,0,0,0,2,2,1,0,7,3,0,0,0,0,2,0,0,0,0,2,1
COc1cccc2ccccc12,0,158.07316494,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.09090909090909091,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.59155499513565,9.23,2.8484000000000007,50.50000000000003,6.949700174791245,3.933739640741714,2.6814087870556476,1.9695455838780764,1.3736893294883632,6.949700174791245,3.933739640741714,2.6814087870556476,1.9695455838780764,1.3736893294883632,-1.5,7.165406427221172,2.856919875130073,1.0343428880475933,4.736862953800049,7.109797541277533,0.0,0.0,0.0,42.46456947923127,0.0,10.772448428929591,0.0,0.0,5.749511833283905,0.0,4.736862953800049,0.0,0.0,0.0,0.0,7.109797541277533,42.46456947923127,0.0,5.749511833283905,10.772448428929591,4.736862953800049,0.0,0.0,0.0,0.0,36.39820241076966,11.452591282926406,5.386224214464796,7.109797541277533,5.749511833283905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.749511833283905,10.772448428929591,7.109797541277533,24.26546827384644,18.19910120538483,4.736862953800049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.5,0.0,0.0,11,0,0,0,0,0,0,0,0,1,0,12,2,0,0,6,5,0,1,2,1,0,0,0,0,1,1,0,0,7,3,0,0,0,0,2,0,0,0,0,2,1
